champion_id_x,role_x,role_y,champion_id_y,win_x,0
22,BOT,TOP,516,False,0.5368421052631579
22,BOT,TOP,516,True,0.4631578947368421
22,BOT,TOP,517,False,0.5625
22,BOT,TOP,517,True,0.4375
22,BOT,TOP,518,False,1.0
22,BOT,TOP,875,True,0.6470588235294118
22,BOT,TOP,875,False,0.35294117647058826
22,BOT,TOP,876,True,0.5
22,BOT,TOP,876,False,0.5
22,SUP,BOT,29,False,1.0
22,SUP,BOT,81,False,1.0
22,SUP,BOT,112,False,1.0
22,SUP,BOT,235,False,1.0
22,SUP,BOT,236,False,1.0
22,SUP,BOT,523,False,1.0
22,SUP,JGL,48,False,1.0
22,SUP,JGL,104,False,1.0
22,SUP,JGL,113,False,1.0
22,SUP,JGL,421,False,1.0
22,SUP,MID,4,False,1.0
22,SUP,MID,13,False,1.0
22,SUP,MID,131,False,1.0
22,SUP,MID,235,False,1.0
22,SUP,MID,517,False,1.0
22,SUP,SUP,43,False,1.0
22,SUP,SUP,53,False,1.0
22,SUP,SUP,111,False,1.0
22,SUP,SUP,223,False,1.0
22,SUP,SUP,235,False,1.0
22,SUP,SUP,432,False,1.0
22,SUP,TOP,23,False,1.0
22,SUP,TOP,41,False,1.0
22,SUP,TOP,54,False,1.0
22,SUP,TOP,82,False,1.0
22,SUP,TOP,114,False,1.0
22,SUP,TOP,164,False,1.0
23,MID,BOT,18,False,1.0
23,MID,BOT,115,True,1.0
23,MID,BOT,145,False,1.0
23,MID,BOT,202,True,1.0
23,MID,BOT,235,True,1.0
23,MID,JGL,25,False,1.0
23,MID,JGL,30,True,1.0
23,MID,JGL,64,False,1.0
23,MID,JGL,104,True,1.0
23,MID,JGL,113,True,1.0
23,MID,MID,39,True,1.0
23,MID,MID,69,False,1.0
23,MID,MID,134,True,1.0
23,MID,MID,777,False,1.0
23,MID,SUP,16,True,1.0
23,MID,SUP,80,True,0.5
23,MID,SUP,80,False,0.5
23,MID,SUP,89,False,1.0
23,MID,SUP,111,True,1.0
23,MID,TOP,24,True,1.0
23,MID,TOP,54,False,1.0
23,MID,TOP,58,False,1.0
23,MID,TOP,85,True,1.0
23,TOP,BOT,21,False,1.0
23,TOP,BOT,45,True,1.0
23,TOP,BOT,69,False,1.0
23,TOP,BOT,81,False,1.0
23,TOP,BOT,202,True,1.0
23,TOP,BOT,523,True,0.5
23,TOP,BOT,523,False,0.5
23,TOP,JGL,2,False,1.0
23,TOP,JGL,5,True,1.0
23,TOP,JGL,41,False,1.0
23,TOP,JGL,56,False,1.0
23,TOP,JGL,72,True,1.0
23,TOP,JGL,113,True,1.0
23,TOP,JGL,121,False,1.0
23,TOP,MID,13,False,1.0
23,TOP,MID,56,True,1.0
23,TOP,MID,59,False,1.0
23,TOP,MID,131,False,1.0
23,TOP,MID,142,True,1.0
23,TOP,MID,161,False,1.0
23,TOP,MID,268,True,1.0
23,TOP,SUP,12,True,1.0
23,TOP,SUP,25,True,1.0
23,TOP,SUP,44,False,1.0
23,TOP,SUP,53,False,1.0
23,TOP,SUP,101,False,1.0
23,TOP,SUP,111,False,1.0
23,TOP,SUP,201,True,1.0
23,TOP,TOP,41,True,1.0
23,TOP,TOP,54,False,1.0
23,TOP,TOP,82,False,1.0
23,TOP,TOP,92,False,1.0
23,TOP,TOP,245,False,1.0
23,TOP,TOP,516,True,1.0
23,TOP,TOP,875,True,1.0
24,JGL,BOT,81,False,1.0
24,JGL,BOT,523,False,1.0
24,JGL,JGL,104,False,1.0
24,JGL,JGL,106,False,1.0
24,JGL,MID,61,False,1.0
24,JGL,MID,142,False,1.0
24,JGL,SUP,201,False,1.0
24,JGL,SUP,223,False,1.0
24,JGL,TOP,82,False,1.0
24,JGL,TOP,518,False,1.0
24,TOP,BOT,15,True,1.0
24,TOP,BOT,16,False,1.0
24,TOP,BOT,18,False,1.0
24,TOP,BOT,21,True,0.5714285714285714
24,TOP,BOT,21,False,0.42857142857142855
24,TOP,BOT,22,True,0.7777777777777778
24,TOP,BOT,22,False,0.2222222222222222
24,TOP,BOT,30,True,1.0
24,TOP,BOT,37,False,1.0
24,TOP,BOT,51,True,0.6
24,TOP,BOT,51,False,0.4
24,TOP,BOT,67,True,0.5
24,TOP,BOT,67,False,0.5
24,TOP,BOT,81,True,0.5
24,TOP,BOT,81,False,0.5
24,TOP,BOT,96,False,1.0
24,TOP,BOT,110,True,0.8
24,TOP,BOT,110,False,0.2
24,TOP,BOT,115,True,0.75
24,TOP,BOT,115,False,0.25
24,TOP,BOT,119,True,1.0
24,TOP,BOT,134,False,1.0
24,TOP,BOT,145,True,0.7777777777777778
24,TOP,BOT,145,False,0.2222222222222222
24,TOP,BOT,147,False,1.0
24,TOP,BOT,157,True,1.0
24,TOP,BOT,161,False,1.0
24,TOP,BOT,163,True,1.0
24,TOP,BOT,202,False,0.6
24,TOP,BOT,202,True,0.4
24,TOP,BOT,222,True,1.0
24,TOP,BOT,235,False,0.6666666666666666
24,TOP,BOT,235,True,0.3333333333333333
24,TOP,BOT,236,False,1.0
24,TOP,BOT,360,False,0.5
24,TOP,BOT,360,True,0.5
24,TOP,BOT,429,True,0.6666666666666666
24,TOP,BOT,429,False,0.3333333333333333
24,TOP,BOT,498,True,0.5714285714285714
24,TOP,BOT,498,False,0.42857142857142855
24,TOP,BOT,523,True,0.7142857142857143
24,TOP,BOT,523,False,0.2857142857142857
24,TOP,JGL,2,False,0.7142857142857143
24,TOP,JGL,2,True,0.2857142857142857
24,TOP,JGL,28,True,1.0
24,TOP,JGL,30,True,1.0
24,TOP,JGL,36,True,1.0
24,TOP,JGL,48,True,0.7
24,TOP,JGL,48,False,0.3
24,TOP,JGL,59,True,0.5555555555555556
24,TOP,JGL,59,False,0.4444444444444444
24,TOP,JGL,60,True,1.0
24,TOP,JGL,62,True,1.0
24,TOP,JGL,64,False,0.6666666666666666
24,TOP,JGL,64,True,0.3333333333333333
24,TOP,JGL,72,False,1.0
24,TOP,JGL,76,False,0.5454545454545454
24,TOP,JGL,76,True,0.45454545454545453
24,TOP,JGL,77,True,0.75
24,TOP,JGL,77,False,0.25
24,TOP,JGL,79,True,0.6666666666666666
24,TOP,JGL,79,False,0.3333333333333333
24,TOP,JGL,80,True,1.0
24,TOP,JGL,102,True,0.6666666666666666
24,TOP,JGL,102,False,0.3333333333333333
24,TOP,JGL,104,True,0.5625
24,TOP,JGL,104,False,0.4375
24,TOP,JGL,106,True,0.8571428571428571
24,TOP,JGL,106,False,0.14285714285714285
24,TOP,JGL,111,True,1.0
24,TOP,JGL,113,False,0.6666666666666666
24,TOP,JGL,113,True,0.3333333333333333
24,TOP,JGL,120,False,0.6
24,TOP,JGL,120,True,0.4
24,TOP,JGL,134,True,1.0
24,TOP,JGL,163,True,0.8
24,TOP,JGL,163,False,0.2
24,TOP,JGL,164,True,1.0
24,TOP,JGL,203,True,0.75
24,TOP,JGL,203,False,0.25
24,TOP,JGL,245,False,0.75
24,TOP,JGL,245,True,0.25
24,TOP,JGL,421,True,1.0
24,TOP,JGL,427,False,1.0
24,TOP,JGL,517,False,1.0
24,TOP,JGL,876,False,0.7272727272727273
24,TOP,JGL,876,True,0.2727272727272727
24,TOP,MID,2,True,1.0
24,TOP,MID,3,False,0.6
24,TOP,MID,3,True,0.4
24,TOP,MID,4,True,0.6363636363636364
24,TOP,MID,4,False,0.36363636363636365
24,TOP,MID,7,True,1.0
24,TOP,MID,13,True,0.6666666666666666
24,TOP,MID,13,False,0.3333333333333333
24,TOP,MID,18,False,1.0
24,TOP,MID,34,False,1.0
24,TOP,MID,38,False,1.0
24,TOP,MID,39,False,0.5
24,TOP,MID,39,True,0.5
24,TOP,MID,42,True,0.6666666666666666
24,TOP,MID,42,False,0.3333333333333333
24,TOP,MID,43,False,0.5
24,TOP,MID,43,True,0.5
24,TOP,MID,50,True,1.0
24,TOP,MID,56,True,1.0
24,TOP,MID,61,True,0.6875
24,TOP,MID,61,False,0.3125
24,TOP,MID,67,False,1.0
24,TOP,MID,68,False,1.0
24,TOP,MID,69,True,0.5
24,TOP,MID,69,False,0.5
24,TOP,MID,79,True,0.5
24,TOP,MID,79,False,0.5
24,TOP,MID,80,True,1.0
24,TOP,MID,84,True,1.0
24,TOP,MID,91,True,1.0
24,TOP,MID,101,False,1.0
24,TOP,MID,107,False,1.0
24,TOP,MID,112,True,1.0
24,TOP,MID,115,False,1.0
24,TOP,MID,117,True,1.0
24,TOP,MID,126,False,1.0
24,TOP,MID,131,True,1.0
24,TOP,MID,134,True,0.5333333333333333
24,TOP,MID,134,False,0.4666666666666667
24,TOP,MID,142,False,1.0
24,TOP,MID,147,False,1.0
24,TOP,MID,157,True,0.6666666666666666
24,TOP,MID,157,False,0.3333333333333333
24,TOP,MID,161,True,0.6666666666666666
24,TOP,MID,161,False,0.3333333333333333
24,TOP,MID,163,True,0.5
24,TOP,MID,163,False,0.5
24,TOP,MID,236,True,0.5
24,TOP,MID,236,False,0.5
24,TOP,MID,238,True,1.0
24,TOP,MID,245,True,0.5
24,TOP,MID,245,False,0.5
24,TOP,MID,268,True,0.5833333333333334
24,TOP,MID,268,False,0.4166666666666667
24,TOP,MID,516,True,1.0
24,TOP,MID,517,False,1.0
24,TOP,MID,518,True,1.0
24,TOP,MID,777,True,1.0
24,TOP,MID,875,False,0.5
24,TOP,MID,875,True,0.5
24,TOP,SUP,3,False,0.8
24,TOP,SUP,3,True,0.2
24,TOP,SUP,12,False,0.6
24,TOP,SUP,12,True,0.4
24,TOP,SUP,25,True,1.0
24,TOP,SUP,35,True,1.0
24,TOP,SUP,40,True,1.0
24,TOP,SUP,43,False,0.5714285714285714
24,TOP,SUP,43,True,0.42857142857142855
24,TOP,SUP,44,True,1.0
24,TOP,SUP,48,True,1.0
24,TOP,SUP,53,False,1.0
24,TOP,SUP,79,True,1.0
24,TOP,SUP,80,True,0.75
24,TOP,SUP,80,False,0.25
24,TOP,SUP,89,True,0.6923076923076923
24,TOP,SUP,89,False,0.3076923076923077
24,TOP,SUP,99,False,1.0
24,TOP,SUP,106,True,1.0
24,TOP,SUP,111,True,0.5555555555555556
24,TOP,SUP,111,False,0.4444444444444444
24,TOP,SUP,117,True,0.8
24,TOP,SUP,117,False,0.2
24,TOP,SUP,143,True,1.0
24,TOP,SUP,147,True,1.0
24,TOP,SUP,201,True,0.75
24,TOP,SUP,201,False,0.25
24,TOP,SUP,223,True,1.0
24,TOP,SUP,267,False,1.0
24,TOP,SUP,350,False,1.0
24,TOP,SUP,412,True,0.6428571428571429
24,TOP,SUP,412,False,0.35714285714285715
24,TOP,SUP,432,False,0.5
24,TOP,SUP,432,True,0.5
24,TOP,SUP,497,False,0.5
24,TOP,SUP,497,True,0.5
24,TOP,SUP,526,False,0.6
24,TOP,SUP,526,True,0.4
24,TOP,SUP,875,False,0.6
24,TOP,SUP,875,True,0.4
24,TOP,TOP,2,True,1.0
24,TOP,TOP,10,True,1.0
24,TOP,TOP,14,True,0.6666666666666666
24,TOP,TOP,14,False,0.3333333333333333
24,TOP,TOP,31,True,1.0
24,TOP,TOP,41,True,0.6666666666666666
24,TOP,TOP,41,False,0.3333333333333333
24,TOP,TOP,54,False,0.5
24,TOP,TOP,54,True,0.5
24,TOP,TOP,57,True,1.0
24,TOP,TOP,58,False,0.5714285714285714
24,TOP,TOP,58,True,0.42857142857142855
24,TOP,TOP,62,True,0.6
24,TOP,TOP,62,False,0.4
24,TOP,TOP,78,False,0.75
24,TOP,TOP,78,True,0.25
24,TOP,TOP,79,True,1.0
24,TOP,TOP,80,True,1.0
24,TOP,TOP,82,True,0.7142857142857143
24,TOP,TOP,82,False,0.2857142857142857
24,TOP,TOP,84,False,1.0
24,TOP,TOP,85,True,0.6666666666666666
24,TOP,TOP,85,False,0.3333333333333333
24,TOP,TOP,98,True,0.8
24,TOP,TOP,98,False,0.2
24,TOP,TOP,102,True,1.0
24,TOP,TOP,106,True,0.5714285714285714
24,TOP,TOP,106,False,0.42857142857142855
24,TOP,TOP,126,True,1.0
24,TOP,TOP,133,False,1.0
24,TOP,TOP,141,True,1.0
24,TOP,TOP,164,False,0.5714285714285714
24,TOP,TOP,164,True,0.42857142857142855
24,TOP,TOP,266,True,0.8
24,TOP,TOP,266,False,0.2
24,TOP,TOP,429,True,1.0
24,TOP,TOP,516,False,0.5
24,TOP,TOP,516,True,0.5
24,TOP,TOP,875,True,1.0
25,BOT,BOT,202,True,1.0
25,BOT,BOT,235,False,1.0
25,BOT,BOT,523,False,1.0
25,BOT,JGL,59,False,1.0
25,BOT,JGL,76,True,1.0
25,BOT,JGL,113,False,1.0
25,BOT,MID,3,True,1.0
25,BOT,MID,245,False,1.0
25,BOT,MID,268,False,1.0
25,BOT,SUP,80,True,1.0
25,BOT,SUP,117,False,1.0
25,BOT,SUP,223,False,1.0
25,BOT,TOP,84,False,1.0
25,BOT,TOP,106,True,1.0
25,BOT,TOP,875,False,1.0
25,JGL,BOT,21,True,1.0
25,JGL,BOT,74,True,1.0
25,JGL,BOT,145,False,1.0
25,JGL,BOT,163,True,1.0
25,JGL,BOT,360,True,1.0
25,JGL,BOT,429,False,1.0
25,JGL,BOT,523,True,1.0
25,JGL,JGL,30,True,1.0
25,JGL,JGL,48,True,1.0
25,JGL,JGL,60,True,0.5
25,JGL,JGL,60,False,0.5
25,JGL,JGL,80,True,1.0
25,JGL,JGL,113,True,1.0
25,JGL,JGL,203,True,1.0
25,JGL,JGL,876,False,1.0
25,JGL,MID,42,True,1.0
25,JGL,MID,43,True,1.0
25,JGL,MID,84,True,1.0
25,JGL,MID,134,False,1.0
25,JGL,MID,142,True,1.0
25,JGL,MID,245,False,1.0
25,JGL,MID,266,True,1.0
25,JGL,MID,268,True,1.0
25,JGL,MID,777,False,1.0
25,JGL,SUP,12,False,1.0
25,JGL,SUP,43,True,1.0
25,JGL,SUP,44,True,0.5
25,JGL,SUP,44,False,0.5
25,JGL,SUP,53,True,1.0
25,JGL,SUP,68,True,1.0
25,JGL,SUP,89,True,1.0
25,JGL,SUP,201,True,1.0
25,JGL,SUP,497,False,1.0
25,JGL,SUP,555,True,1.0
25,JGL,TOP,57,True,1.0
25,JGL,TOP,62,True,1.0
25,JGL,TOP,98,True,0.5
25,JGL,TOP,98,False,0.5
25,JGL,TOP,150,False,1.0
25,JGL,TOP,154,True,1.0
25,JGL,TOP,236,True,0.5
25,JGL,TOP,236,False,0.5
25,JGL,TOP,516,True,1.0
25,JGL,TOP,875,True,1.0
25,MID,BOT,18,True,1.0
25,MID,BOT,21,False,0.5
25,MID,BOT,21,True,0.5
25,MID,BOT,22,True,1.0
25,MID,BOT,51,False,1.0
25,MID,BOT,81,True,0.6666666666666666
25,MID,BOT,81,False,0.3333333333333333
25,MID,BOT,145,True,0.75
25,MID,BOT,145,False,0.25
25,MID,BOT,202,True,0.5
25,MID,BOT,202,False,0.5
25,MID,BOT,222,False,1.0
25,MID,BOT,498,False,1.0
25,MID,BOT,523,False,1.0
25,MID,JGL,2,False,1.0
25,MID,JGL,48,True,1.0
25,MID,JGL,60,False,1.0
25,MID,JGL,62,True,1.0
25,MID,JGL,64,False,0.6666666666666666
25,MID,JGL,64,True,0.3333333333333333
25,MID,JGL,76,False,1.0
25,MID,JGL,79,False,1.0
25,MID,JGL,80,True,0.5
25,MID,JGL,80,False,0.5
25,MID,JGL,113,True,0.5
25,MID,JGL,113,False,0.5
25,MID,JGL,120,True,1.0
25,MID,JGL,121,True,1.0
25,MID,JGL,254,False,1.0
25,MID,JGL,875,True,1.0
25,MID,MID,3,True,1.0
25,MID,MID,4,True,0.5
25,MID,MID,4,False,0.5
25,MID,MID,7,False,1.0
25,MID,MID,42,True,1.0
25,MID,MID,61,True,0.5
25,MID,MID,61,False,0.5
25,MID,MID,69,True,1.0
25,MID,MID,115,True,1.0
25,MID,MID,126,True,1.0
25,MID,MID,134,False,1.0
25,MID,MID,142,False,1.0
25,MID,MID,161,False,1.0
25,MID,MID,268,True,0.5
25,MID,MID,268,False,0.5
25,MID,SUP,3,False,1.0
25,MID,SUP,12,True,1.0
25,MID,SUP,43,False,1.0
25,MID,SUP,89,False,0.6666666666666666
25,MID,SUP,89,True,0.3333333333333333
25,MID,SUP,99,True,1.0
25,MID,SUP,111,True,0.6666666666666666
25,MID,SUP,111,False,0.3333333333333333
25,MID,SUP,201,True,1.0
25,MID,SUP,223,False,1.0
25,MID,SUP,412,True,1.0
25,MID,SUP,432,True,0.6666666666666666
25,MID,SUP,432,False,0.3333333333333333
25,MID,SUP,497,False,1.0
25,MID,TOP,41,False,1.0
25,MID,TOP,43,True,1.0
25,MID,TOP,54,False,1.0
25,MID,TOP,58,False,0.6666666666666666
25,MID,TOP,58,True,0.3333333333333333
25,MID,TOP,62,False,1.0
25,MID,TOP,68,True,1.0
25,MID,TOP,85,True,1.0
25,MID,TOP,98,True,1.0
25,MID,TOP,150,False,0.5
25,MID,TOP,150,True,0.5
25,MID,TOP,164,True,1.0
25,MID,TOP,516,True,0.6666666666666666
25,MID,TOP,516,False,0.3333333333333333
25,MID,TOP,875,False,1.0
25,SUP,BOT,15,False,0.5
25,SUP,BOT,15,True,0.5
25,SUP,BOT,18,True,1.0
25,SUP,BOT,21,True,0.5454545454545454
25,SUP,BOT,21,False,0.45454545454545453
25,SUP,BOT,22,True,0.6428571428571429
25,SUP,BOT,22,False,0.35714285714285715
25,SUP,BOT,29,True,1.0
25,SUP,BOT,45,True,1.0
25,SUP,BOT,51,True,0.6363636363636364
25,SUP,BOT,51,False,0.36363636363636365
25,SUP,BOT,61,False,1.0
25,SUP,BOT,67,False,1.0
25,SUP,BOT,69,True,1.0
25,SUP,BOT,74,False,1.0
25,SUP,BOT,81,True,0.5238095238095238
25,SUP,BOT,81,False,0.47619047619047616
25,SUP,BOT,99,True,1.0
25,SUP,BOT,110,True,0.6363636363636364
25,SUP,BOT,110,False,0.36363636363636365
25,SUP,BOT,115,False,1.0
25,SUP,BOT,119,True,0.6666666666666666
25,SUP,BOT,119,False,0.3333333333333333
25,SUP,BOT,134,True,0.6666666666666666
25,SUP,BOT,134,False,0.3333333333333333
25,SUP,BOT,145,True,0.5263157894736842
25,SUP,BOT,145,False,0.47368421052631576
25,SUP,BOT,163,True,0.5
25,SUP,BOT,163,False,0.5
25,SUP,BOT,202,False,0.5
25,SUP,BOT,202,True,0.5
25,SUP,BOT,222,True,0.75
25,SUP,BOT,222,False,0.25
25,SUP,BOT,235,True,0.5294117647058824
25,SUP,BOT,235,False,0.47058823529411764
25,SUP,BOT,236,True,0.6666666666666666
25,SUP,BOT,236,False,0.3333333333333333
25,SUP,BOT,360,False,1.0
25,SUP,BOT,429,True,0.5714285714285714
25,SUP,BOT,429,False,0.42857142857142855
25,SUP,BOT,498,True,0.5555555555555556
25,SUP,BOT,498,False,0.4444444444444444
25,SUP,BOT,523,True,0.7
25,SUP,BOT,523,False,0.3
25,SUP,JGL,2,False,0.5454545454545454
25,SUP,JGL,2,True,0.45454545454545453
25,SUP,JGL,5,True,1.0
25,SUP,JGL,24,True,1.0
25,SUP,JGL,28,False,1.0
25,SUP,JGL,30,True,0.8333333333333334
25,SUP,JGL,30,False,0.16666666666666666
25,SUP,JGL,35,True,1.0
25,SUP,JGL,48,True,0.8
25,SUP,JGL,48,False,0.2
25,SUP,JGL,56,True,1.0
25,SUP,JGL,59,True,0.72
25,SUP,JGL,59,False,0.28
25,SUP,JGL,60,True,0.6666666666666666
25,SUP,JGL,60,False,0.3333333333333333
25,SUP,JGL,62,False,1.0
25,SUP,JGL,64,False,0.5625
25,SUP,JGL,64,True,0.4375
25,SUP,JGL,68,True,1.0
25,SUP,JGL,72,False,0.75
25,SUP,JGL,72,True,0.25
25,SUP,JGL,76,False,0.5555555555555556
25,SUP,JGL,76,True,0.4444444444444444
25,SUP,JGL,77,False,1.0
25,SUP,JGL,79,True,0.6363636363636364
25,SUP,JGL,79,False,0.36363636363636365
25,SUP,JGL,80,True,1.0
25,SUP,JGL,102,True,1.0
25,SUP,JGL,104,False,0.6363636363636364
25,SUP,JGL,104,True,0.36363636363636365
25,SUP,JGL,106,True,0.6153846153846154
25,SUP,JGL,106,False,0.38461538461538464
25,SUP,JGL,113,True,0.7142857142857143
25,SUP,JGL,113,False,0.2857142857142857
25,SUP,JGL,120,True,0.5
25,SUP,JGL,120,False,0.5
25,SUP,JGL,121,True,0.8
25,SUP,JGL,121,False,0.2
25,SUP,JGL,131,False,1.0
25,SUP,JGL,154,False,1.0
25,SUP,JGL,163,False,0.6666666666666666
25,SUP,JGL,163,True,0.3333333333333333
25,SUP,JGL,203,True,0.8571428571428571
25,SUP,JGL,203,False,0.14285714285714285
25,SUP,JGL,245,False,0.6666666666666666
25,SUP,JGL,245,True,0.3333333333333333
25,SUP,JGL,421,True,0.75
25,SUP,JGL,421,False,0.25
25,SUP,JGL,427,True,0.5
25,SUP,JGL,427,False,0.5
25,SUP,JGL,517,False,1.0
25,SUP,JGL,875,True,0.6666666666666666
25,SUP,JGL,875,False,0.3333333333333333
25,SUP,JGL,876,False,0.5
25,SUP,JGL,876,True,0.5
25,SUP,MID,3,True,0.7142857142857143
25,SUP,MID,3,False,0.2857142857142857
25,SUP,MID,4,True,0.5714285714285714
25,SUP,MID,4,False,0.42857142857142855
25,SUP,MID,7,False,0.5333333333333333
25,SUP,MID,7,True,0.4666666666666667
25,SUP,MID,8,False,1.0
25,SUP,MID,13,False,0.6666666666666666
25,SUP,MID,13,True,0.3333333333333333
25,SUP,MID,18,False,0.6666666666666666
25,SUP,MID,18,True,0.3333333333333333
25,SUP,MID,26,True,1.0
25,SUP,MID,31,True,1.0
25,SUP,MID,34,True,1.0
25,SUP,MID,38,False,0.6
25,SUP,MID,38,True,0.4
25,SUP,MID,39,True,0.5
25,SUP,MID,39,False,0.5
25,SUP,MID,42,True,0.8333333333333334
25,SUP,MID,42,False,0.16666666666666666
25,SUP,MID,54,False,1.0
25,SUP,MID,61,True,0.5789473684210527
25,SUP,MID,61,False,0.42105263157894735
25,SUP,MID,62,False,1.0
25,SUP,MID,67,True,1.0
25,SUP,MID,68,False,0.6
25,SUP,MID,68,True,0.4
25,SUP,MID,69,True,0.8571428571428571
25,SUP,MID,69,False,0.14285714285714285
25,SUP,MID,80,True,1.0
25,SUP,MID,81,True,1.0
25,SUP,MID,84,True,0.8333333333333334
25,SUP,MID,84,False,0.16666666666666666
25,SUP,MID,96,True,0.6666666666666666
25,SUP,MID,96,False,0.3333333333333333
25,SUP,MID,101,True,0.5
25,SUP,MID,101,False,0.5
25,SUP,MID,112,True,0.625
25,SUP,MID,112,False,0.375
25,SUP,MID,115,False,0.5
25,SUP,MID,115,True,0.5
25,SUP,MID,117,True,0.5
25,SUP,MID,117,False,0.5
25,SUP,MID,127,True,1.0
25,SUP,MID,131,False,0.5
25,SUP,MID,131,True,0.5
25,SUP,MID,134,True,0.75
25,SUP,MID,134,False,0.25
25,SUP,MID,141,True,1.0
25,SUP,MID,142,False,0.5
25,SUP,MID,142,True,0.5
25,SUP,MID,163,True,1.0
25,SUP,MID,236,False,0.5714285714285714
25,SUP,MID,236,True,0.42857142857142855
25,SUP,MID,238,True,1.0
25,SUP,MID,245,True,0.5555555555555556
25,SUP,MID,245,False,0.4444444444444444
25,SUP,MID,246,True,0.6
25,SUP,MID,246,False,0.4
25,SUP,MID,266,False,1.0
25,SUP,MID,268,True,0.5833333333333334
25,SUP,MID,268,False,0.4166666666666667
25,SUP,MID,429,False,1.0
25,SUP,MID,516,False,0.5
25,SUP,MID,516,True,0.5
25,SUP,MID,517,False,0.5714285714285714
25,SUP,MID,517,True,0.42857142857142855
25,SUP,MID,518,True,1.0
25,SUP,MID,777,False,0.6666666666666666
25,SUP,MID,777,True,0.3333333333333333
25,SUP,MID,875,True,1.0
25,SUP,MID,876,True,1.0
25,SUP,SUP,3,True,1.0
25,SUP,SUP,12,True,0.5
25,SUP,SUP,12,False,0.5
25,SUP,SUP,16,True,0.6666666666666666
25,SUP,SUP,16,False,0.3333333333333333
25,SUP,SUP,37,True,1.0
25,SUP,SUP,43,True,0.6086956521739131
25,SUP,SUP,43,False,0.391304347826087
25,SUP,SUP,44,True,0.8571428571428571
25,SUP,SUP,44,False,0.14285714285714285
25,SUP,SUP,53,False,1.0
25,SUP,SUP,57,True,1.0
25,SUP,SUP,68,False,1.0
25,SUP,SUP,80,False,0.75
25,SUP,SUP,80,True,0.25
25,SUP,SUP,89,False,0.5769230769230769
25,SUP,SUP,89,True,0.4230769230769231
25,SUP,SUP,99,False,0.6
25,SUP,SUP,99,True,0.4
25,SUP,SUP,111,True,0.64
25,SUP,SUP,111,False,0.36
25,SUP,SUP,117,True,0.6666666666666666
25,SUP,SUP,117,False,0.3333333333333333
25,SUP,SUP,143,False,1.0
25,SUP,SUP,147,True,1.0
25,SUP,SUP,201,True,0.6923076923076923
25,SUP,SUP,201,False,0.3076923076923077
25,SUP,SUP,223,True,0.5714285714285714
25,SUP,SUP,223,False,0.42857142857142855
25,SUP,SUP,235,False,1.0
25,SUP,SUP,267,False,1.0
25,SUP,SUP,350,True,1.0
25,SUP,SUP,412,True,0.6739130434782609
25,SUP,SUP,412,False,0.32608695652173914
25,SUP,SUP,432,False,0.8333333333333334
25,SUP,SUP,432,True,0.16666666666666666
25,SUP,SUP,497,True,0.6111111111111112
25,SUP,SUP,497,False,0.3888888888888889
25,SUP,SUP,526,False,0.5714285714285714
25,SUP,SUP,526,True,0.42857142857142855
25,SUP,SUP,555,True,1.0
25,SUP,SUP,875,True,0.5
25,SUP,SUP,875,False,0.5
25,SUP,TOP,2,True,1.0
25,SUP,TOP,6,True,0.5
25,SUP,TOP,6,False,0.5
25,SUP,TOP,8,False,0.8
25,SUP,TOP,8,True,0.2
25,SUP,TOP,10,False,0.8
25,SUP,TOP,10,True,0.2
25,SUP,TOP,14,False,0.5714285714285714
25,SUP,TOP,14,True,0.42857142857142855
25,SUP,TOP,16,False,1.0
25,SUP,TOP,23,True,1.0
25,SUP,TOP,24,True,0.6666666666666666
25,SUP,TOP,24,False,0.3333333333333333
25,SUP,TOP,30,True,1.0
25,SUP,TOP,31,True,0.6666666666666666
25,SUP,TOP,31,False,0.3333333333333333
25,SUP,TOP,36,False,1.0
25,SUP,TOP,39,False,0.6666666666666666
25,SUP,TOP,39,True,0.3333333333333333
25,SUP,TOP,41,True,0.625
25,SUP,TOP,41,False,0.375
25,SUP,TOP,43,True,1.0
25,SUP,TOP,48,True,1.0
25,SUP,TOP,54,True,0.8
25,SUP,TOP,54,False,0.2
25,SUP,TOP,57,True,1.0
25,SUP,TOP,58,True,0.5217391304347826
25,SUP,TOP,58,False,0.4782608695652174
25,SUP,TOP,62,True,0.8
25,SUP,TOP,62,False,0.2
25,SUP,TOP,67,False,1.0
25,SUP,TOP,78,True,0.6666666666666666
25,SUP,TOP,78,False,0.3333333333333333
25,SUP,TOP,79,False,1.0
25,SUP,TOP,82,True,0.5625
25,SUP,TOP,82,False,0.4375
25,SUP,TOP,83,True,1.0
25,SUP,TOP,85,True,0.6
25,SUP,TOP,85,False,0.4
25,SUP,TOP,92,True,1.0
25,SUP,TOP,98,False,0.5714285714285714
25,SUP,TOP,98,True,0.42857142857142855
25,SUP,TOP,106,True,0.6666666666666666
25,SUP,TOP,106,False,0.3333333333333333
25,SUP,TOP,112,False,1.0
25,SUP,TOP,114,True,0.6666666666666666
25,SUP,TOP,114,False,0.3333333333333333
25,SUP,TOP,126,False,0.5
25,SUP,TOP,126,True,0.5
25,SUP,TOP,150,False,0.5
25,SUP,TOP,150,True,0.5
25,SUP,TOP,164,True,0.5714285714285714
25,SUP,TOP,164,False,0.42857142857142855
25,SUP,TOP,236,True,1.0
25,SUP,TOP,240,True,1.0
25,SUP,TOP,266,True,0.5
